Date,Start Time,Duration,Value,Edit Code,Flow Direction,TOU
3/04/2015,5:00 AM,60,0.36,Direct,,NoTOU
3/04/2015,6:00 AM,60,0.265,Direct,,NoTOU
3/04/2015,7:00 AM,60,0.335,Direct,,NoTOU
3/04/2015,8:00 AM,60,0.23,Direct,,NoTOU
3/04/2015,9:00 AM,60,0.15,Direct,,NoTOU
3/04/2015,10:00 AM,60,0.11,Direct,,NoTOU
3/04/2015,11:00 AM,60,0.105,Direct,,NoTOU
3/04/2015,12:00 PM,60,0.105,Direct,,NoTOU
3/04/2015,1:00 PM,60,0.1,Direct,,NoTOU
3/04/2015,2:00 PM,60,0.105,Direct,,NoTOU
3/04/2015,3:00 PM,60,0.105,Direct,,NoTOU
3/04/2015,4:00 PM,60,0.105,Direct,,NoTOU
3/04/2015,5:00 PM,60,0.235,Direct,,NoTOU
3/04/2015,6:00 PM,60,0.385,Direct,,NoTOU
3/04/2015,7:00 PM,60,0.325,Direct,,NoTOU
3/04/2015,8:00 PM,60,0.295,Direct,,NoTOU
3/04/2015,9:00 PM,60,0.435,Direct,,NoTOU
3/04/2015,10:00 PM,60,0.61,Direct,,NoTOU
3/04/2015,11:00 PM,60,0.22,Direct,,NoTOU
3/05/2015,12:00 AM,60,0.185,Direct,,NoTOU
3/05/2015,1:00 AM,60,0.18,Direct,,NoTOU
3/05/2015,2:00 AM,60,0.23,Direct,,NoTOU
3/05/2015,3:00 AM,60,0.37,Direct,,NoTOU
3/05/2015,4:00 AM,60,0.335,Direct,,NoTOU
3/05/2015,5:00 AM,60,0.245,Direct,,NoTOU
3/05/2015,6:00 AM,60,0.305,Direct,,NoTOU
3/05/2015,7:00 AM,60,0.385,Direct,,NoTOU
3/05/2015,8:00 AM,60,0.3,Direct,,NoTOU
3/05/2015,9:00 AM,60,0.265,Direct,,NoTOU
3/05/2015,10:00 AM,60,0.215,Direct,,NoTOU
3/05/2015,11:00 AM,60,0.165,Direct,,NoTOU
3/05/2015,12:00 PM,60,0.16,Direct,,NoTOU
3/05/2015,1:00 PM,60,0.16,Direct,,NoTOU
3/05/2015,2:00 PM,60,0.16,Direct,,NoTOU
3/05/2015,3:00 PM,60,0.205,Direct,,NoTOU
3/05/2015,4:00 PM,60,0.195,Direct,,NoTOU
3/05/2015,5:00 PM,60,0.36,Direct,,NoTOU
3/05/2015,6:00 PM,60,0.57,Direct,,NoTOU
3/05/2015,7:00 PM,60,0.435,Direct,,NoTOU
3/05/2015,8:00 PM,60,1.485,Direct,,NoTOU
3/05/2015,9:00 PM,60,2.25,Direct,,NoTOU
3/05/2015,10:00 PM,60,0.875,Direct,,NoTOU
3/05/2015,11:00 PM,60,0.475,Direct,,NoTOU
3/06/2015,12:00 AM,60,0.265,Direct,,NoTOU
3/06/2015,1:00 AM,60,0.285,Direct,,NoTOU
3/06/2015,2:00 AM,60,0.425,Direct,,NoTOU
3/06/2015,3:00 AM,60,0.325,Direct,,NoTOU
3/06/2015,4:00 AM,60,0.37,Direct,,NoTOU
3/06/2015,5:00 AM,60,0.345,Direct,,NoTOU
3/06/2015,6:00 AM,60,0.315,Direct,,NoTOU
3/06/2015,7:00 AM,60,0.37,Direct,,NoTOU
3/06/2015,8:00 AM,60,0.3,Direct,,NoTOU
3/06/2015,9:00 AM,60,0.22,Direct,,NoTOU
3/06/2015,10:00 AM,60,0.165,Direct,,NoTOU
3/06/2015,11:00 AM,60,0.165,Direct,,NoTOU
3/06/2015,12:00 PM,60,0.165,Direct,,NoTOU
3/06/2015,1:00 PM,60,0.185,Direct,,NoTOU
3/06/2015,2:00 PM,60,0.215,Direct,,NoTOU
3/06/2015,3:00 PM,60,0.175,Direct,,NoTOU
3/06/2015,4:00 PM,60,0.3,Direct,,NoTOU
3/06/2015,5:00 PM,60,0.73,Direct,,NoTOU
3/06/2015,6:00 PM,60,1.205,Direct,,NoTOU
3/06/2015,7:00 PM,60,0.63,Direct,,NoTOU
3/06/2015,8:00 PM,60,0.265,Direct,,NoTOU
3/06/2015,9:00 PM,60,0.265,Direct,,NoTOU
3/06/2015,10:00 PM,60,0.43,Direct,,NoTOU
3/06/2015,11:00 PM,60,0.63,Direct,,NoTOU
3/07/2015,12:00 AM,60,0.29,Direct,,NoTOU
3/07/2015,1:00 AM,60,0.23,Direct,,NoTOU
3/07/2015,2:00 AM,60,0.215,Direct,,NoTOU
3/07/2015,3:00 AM,60,0.21,Direct,,NoTOU
3/07/2015,4:00 AM,60,0.195,Direct,,NoTOU
3/07/2015,5:00 AM,60,0.2,Direct,,NoTOU
3/07/2015,6:00 AM,60,0.225,Direct,,NoTOU
3/07/2015,7:00 AM,60,0.275,Direct,,NoTOU
3/07/2015,8:00 AM,60,0.215,Direct,,NoTOU
3/07/2015,9:00 AM,60,0.37,Direct,,NoTOU
3/07/2015,10:00 AM,60,0.36,Direct,,NoTOU
3/07/2015,11:00 AM,60,0.205,Direct,,NoTOU
3/07/2015,12:00 PM,60,0.19,Direct,,NoTOU
3/07/2015,1:00 PM,60,0.16,Direct,,NoTOU
3/07/2015,2:00 PM,60,0.19,Direct,,NoTOU
3/07/2015,3:00 PM,60,0.22,Direct,,NoTOU
3/07/2015,4:00 PM,60,0.565,Direct,,NoTOU
3/07/2015,5:00 PM,60,0.375,Direct,,NoTOU
3/07/2015,6:00 PM,60,0.625,Direct,,NoTOU
3/07/2015,7:00 PM,60,0.525,Direct,,NoTOU
3/07/2015,8:00 PM,60,0.325,Direct,,NoTOU
3/07/2015,9:00 PM,60,0.32,Direct,,NoTOU
3/07/2015,10:00 PM,60,0.305,Direct,,NoTOU
3/07/2015,11:00 PM,60,0.27,Direct,,NoTOU
3/08/2015,12:00 AM,60,0.225,Direct,,NoTOU
3/08/2015,1:00 AM,60,0.185,Direct,,NoTOU
3/08/2015,2:00 AM,60,0,Missing,,NoTOU
3/08/2015,3:00 AM,60,0.185,Direct,,NoTOU
3/08/2015,4:00 AM,60,0.17,Direct,,NoTOU
3/08/2015,5:00 AM,60,0.185,Direct,,NoTOU
3/08/2015,6:00 AM,60,0.185,Direct,,NoTOU
3/08/2015,7:00 AM,60,0.2,Direct,,NoTOU
3/08/2015,8:00 AM,60,0.345,Direct,,NoTOU
3/08/2015,9:00 AM,60,0.415,Direct,,NoTOU
3/08/2015,10:00 AM,60,0.375,Direct,,NoTOU
3/08/2015,11:00 AM,60,0.21,Direct,,NoTOU
3/08/2015,12:00 PM,60,0.295,Direct,,NoTOU
3/08/2015,1:00 PM,60,0.7,Direct,,NoTOU
3/08/2015,2:00 PM,60,0.67,Direct,,NoTOU
3/08/2015,3:00 PM,60,0.75,Direct,,NoTOU
3/08/2015,4:00 PM,60,0.355,Direct,,NoTOU
3/08/2015,5:00 PM,60,0.305,Direct,,NoTOU
3/08/2015,6:00 PM,60,3.475,Direct,,NoTOU
3/08/2015,7:00 PM,60,0.57,Direct,,NoTOU
3/08/2015,8:00 PM,60,0.455,Direct,,NoTOU
3/08/2015,9:00 PM,60,0.57,Direct,,NoTOU
3/08/2015,10:00 PM,60,0.475,Direct,,NoTOU
3/08/2015,11:00 PM,60,0.275,Direct,,NoTOU
3/09/2015,12:00 AM,60,0.215,Direct,,NoTOU
3/09/2015,1:00 AM,60,0.21,Direct,,NoTOU
3/09/2015,2:00 AM,60,0.215,Direct,,NoTOU
3/09/2015,3:00 AM,60,0.25,Direct,,NoTOU
3/09/2015,4:00 AM,60,0.19,Direct,,NoTOU
3/09/2015,5:00 AM,60,0.185,Direct,,NoTOU
3/09/2015,6:00 AM,60,0.195,Direct,,NoTOU
3/09/2015,7:00 AM,60,0.4,Direct,,NoTOU
3/09/2015,8:00 AM,60,0.305,Direct,,NoTOU
3/09/2015,9:00 AM,60,0.205,Direct,,NoTOU
3/09/2015,10:00 AM,60,0.165,Direct,,NoTOU
3/09/2015,11:00 AM,60,0.165,Direct,,NoTOU
3/09/2015,12:00 PM,60,0.16,Direct,,NoTOU
3/09/2015,1:00 PM,60,0.17,Direct,,NoTOU
3/09/2015,2:00 PM,60,0.305,Direct,,NoTOU
3/09/2015,3:00 PM,60,0.2,Direct,,NoTOU
3/09/2015,4:00 PM,60,0.22,Direct,,NoTOU
3/09/2015,5:00 PM,60,0.175,Direct,,NoTOU
3/09/2015,6:00 PM,60,0.37,Direct,,NoTOU
3/09/2015,7:00 PM,60,0.455,Direct,,NoTOU
3/09/2015,8:00 PM,60,0.385,Direct,,NoTOU
3/09/2015,9:00 PM,60,0.475,Direct,,NoTOU
3/09/2015,10:00 PM,60,0.535,Direct,,NoTOU
3/09/2015,11:00 PM,60,0.425,Direct,,NoTOU
3/10/2015,12:00 AM,60,0.24,Direct,,NoTOU
3/10/2015,1:00 AM,60,0.21,Direct,,NoTOU
3/10/2015,2:00 AM,60,0.2,Direct,,NoTOU
3/10/2015,3:00 AM,60,0.21,Direct,,NoTOU
3/10/2015,4:00 AM,60,0.2,Direct,,NoTOU
3/10/2015,5:00 AM,60,0.195,Direct,,NoTOU
3/10/2015,6:00 AM,60,0.225,Direct,,NoTOU
3/10/2015,7:00 AM,60,0.365,Direct,,NoTOU
3/10/2015,8:00 AM,60,0.285,Direct,,NoTOU
3/10/2015,9:00 AM,60,0.245,Direct,,NoTOU
3/10/2015,10:00 AM,60,0.295,Direct,,NoTOU
3/10/2015,11:00 AM,60,0.215,Direct,,NoTOU
3/10/2015,12:00 PM,60,0.18,Direct,,NoTOU
3/10/2015,1:00 PM,60,0.21,Direct,,NoTOU
3/10/2015,2:00 PM,60,0.185,Direct,,NoTOU
3/10/2015,3:00 PM,60,0.175,Direct,,NoTOU
3/10/2015,4:00 PM,60,0.205,Direct,,NoTOU
3/10/2015,5:00 PM,60,0.175,Direct,,NoTOU
3/10/2015,6:00 PM,60,0.225,Direct,,NoTOU
3/10/2015,7:00 PM,60,0.39,Direct,,NoTOU
3/10/2015,8:00 PM,60,0.46,Direct,,NoTOU
3/10/2015,9:00 PM,60,0.62,Direct,,NoTOU
3/10/2015,10:00 PM,60,0.42,Direct,,NoTOU
3/10/2015,11:00 PM,60,0.22,Direct,,NoTOU
3/11/2015,12:00 AM,60,0.21,Direct,,NoTOU
3/11/2015,1:00 AM,60,0.2,Direct,,NoTOU
3/11/2015,2:00 AM,60,0.2,Direct,,NoTOU
3/11/2015,3:00 AM,60,0.195,Direct,,NoTOU
3/11/2015,4:00 AM,60,0.195,Direct,,NoTOU
3/11/2015,5:00 AM,60,0.19,Direct,,NoTOU
3/11/2015,6:00 AM,60,0.195,Direct,,NoTOU
3/11/2015,7:00 AM,60,0.345,Direct,,NoTOU
3/11/2015,8:00 AM,60,0.335,Direct,,NoTOU
3/11/2015,9:00 AM,60,0.26,Direct,,NoTOU
3/11/2015,10:00 AM,60,0.165,Direct,,NoTOU
3/11/2015,11:00 AM,60,0.2,Direct,,NoTOU
3/11/2015,12:00 PM,60,0.185,Direct,,NoTOU
3/11/2015,1:00 PM,60,0.18,Direct,,NoTOU
3/11/2015,2:00 PM,60,0.18,Direct,,NoTOU
3/11/2015,3:00 PM,60,0.185,Direct,,NoTOU
3/11/2015,4:00 PM,60,0.185,Direct,,NoTOU
3/11/2015,5:00 PM,60,0.23,Direct,,NoTOU
3/11/2015,6:00 PM,60,0.205,Direct,,NoTOU
3/11/2015,7:00 PM,60,0.235,Direct,,NoTOU
3/11/2015,8:00 PM,60,0.395,Direct,,NoTOU
3/11/2015,9:00 PM,60,1.075,Direct,,NoTOU
3/11/2015,10:00 PM,60,1.255,Direct,,NoTOU
3/11/2015,11:00 PM,60,0.18,Direct,,NoTOU
3/12/2015,12:00 AM,60,0.12,Direct,,NoTOU
3/12/2015,1:00 AM,60,0.125,Direct,,NoTOU
3/12/2015,2:00 AM,60,0.125,Direct,,NoTOU
3/12/2015,3:00 AM,60,0.13,Direct,,NoTOU
3/12/2015,4:00 AM,60,0.125,Direct,,NoTOU
3/12/2015,5:00 AM,60,0.17,Direct,,NoTOU
3/12/2015,6:00 AM,60,0.22,Direct,,NoTOU
3/12/2015,7:00 AM,60,0.255,Direct,,NoTOU
3/12/2015,8:00 AM,60,0.12,Direct,,NoTOU
3/12/2015,9:00 AM,60,0.105,Direct,,NoTOU
3/12/2015,10:00 AM,60,0.105,Direct,,NoTOU
3/12/2015,11:00 AM,60,0.095,Direct,,NoTOU
3/12/2015,12:00 PM,60,0.1,Direct,,NoTOU
3/12/2015,1:00 PM,60,0.095,Direct,,NoTOU
3/12/2015,2:00 PM,60,0.11,Direct,,NoTOU
3/12/2015,3:00 PM,60,0.09,Direct,,NoTOU
3/12/2015,4:00 PM,60,0.125,Direct,,NoTOU
3/12/2015,5:00 PM,60,0.13,Direct,,NoTOU
3/12/2015,6:00 PM,60,0.235,Direct,,NoTOU
3/12/2015,7:00 PM,60,0.18,Direct,,NoTOU
3/12/2015,8:00 PM,60,0.3,Direct,,NoTOU
3/12/2015,9:00 PM,60,2.24,Direct,,NoTOU
3/12/2015,10:00 PM,60,2.42,Direct,,NoTOU
3/12/2015,11:00 PM,60,2.55,Direct,,NoTOU
3/13/2015,12:00 AM,60,0.26,Direct,,NoTOU
3/13/2015,1:00 AM,60,0.13,Direct,,NoTOU
3/13/2015,2:00 AM,60,0.16,Direct,,NoTOU
3/13/2015,3:00 AM,60,0.25,Direct,,NoTOU
3/13/2015,4:00 AM,60,0.13,Direct,,NoTOU
3/13/2015,5:00 AM,60,0.135,Direct,,NoTOU
3/13/2015,6:00 AM,60,0.13,Direct,,NoTOU
3/13/2015,7:00 AM,60,0.22,Direct,,NoTOU
3/13/2015,8:00 AM,60,0.14,Direct,,NoTOU
3/13/2015,9:00 AM,60,0.105,Direct,,NoTOU
3/13/2015,10:00 AM,60,0.105,Direct,,NoTOU
3/13/2015,11:00 AM,60,0.105,Direct,,NoTOU
3/13/2015,12:00 PM,60,0.11,Direct,,NoTOU
3/13/2015,1:00 PM,60,0.095,Direct,,NoTOU
3/13/2015,2:00 PM,60,0.125,Direct,,NoTOU
3/13/2015,3:00 PM,60,0.11,Direct,,NoTOU
3/13/2015,4:00 PM,60,0.145,Direct,,NoTOU
3/13/2015,5:00 PM,60,0.3,Direct,,NoTOU
3/13/2015,6:00 PM,60,0.37,Direct,,NoTOU
3/13/2015,7:00 PM,60,0.575,Direct,,NoTOU
3/13/2015,8:00 PM,60,0.33,Direct,,NoTOU
3/13/2015,9:00 PM,60,0.765,Direct,,NoTOU
3/13/2015,10:00 PM,60,0.76,Direct,,NoTOU
3/13/2015,11:00 PM,60,0.45,Direct,,NoTOU
3/14/2015,12:00 AM,60,0.29,Direct,,NoTOU
3/14/2015,1:00 AM,60,0.175,Direct,,NoTOU
3/14/2015,2:00 AM,60,0.18,Direct,,NoTOU
3/14/2015,3:00 AM,60,0.185,Direct,,NoTOU
3/14/2015,4:00 AM,60,0.125,Direct,,NoTOU
3/14/2015,5:00 AM,60,0.12,Direct,,NoTOU
3/14/2015,6:00 AM,60,0.115,Direct,,NoTOU
3/14/2015,7:00 AM,60,0.2,Direct,,NoTOU
3/14/2015,8:00 AM,60,0.375,Direct,,NoTOU
3/14/2015,9:00 AM,60,0.125,Direct,,NoTOU
3/14/2015,10:00 AM,60,0.14,Direct,,NoTOU
3/14/2015,11:00 AM,60,0.1,Direct,,NoTOU
3/14/2015,12:00 PM,60,0.25,Direct,,NoTOU
3/14/2015,1:00 PM,60,0.175,Direct,,NoTOU
3/14/2015,2:00 PM,60,0.295,Direct,,NoTOU
3/14/2015,3:00 PM,60,0.565,Direct,,NoTOU
3/14/2015,4:00 PM,60,0.385,Direct,,NoTOU
3/14/2015,5:00 PM,60,0.255,Direct,,NoTOU
3/14/2015,6:00 PM,60,0.415,Direct,,NoTOU
3/14/2015,7:00 PM,60,0.44,Direct,,NoTOU
3/14/2015,8:00 PM,60,0.805,Direct,,NoTOU
3/14/2015,9:00 PM,60,0.225,Direct,,NoTOU
3/14/2015,10:00 PM,60,0.35,Direct,,NoTOU
3/14/2015,11:00 PM,60,0.39,Direct,,NoTOU
3/15/2015,12:00 AM,60,0.215,Direct,,NoTOU
3/15/2015,1:00 AM,60,0.18,Direct,,NoTOU
3/15/2015,2:00 AM,60,0.16,Direct,,NoTOU
3/15/2015,3:00 AM,60,0.135,Direct,,NoTOU
3/15/2015,4:00 AM,60,0.125,Direct,,NoTOU
3/15/2015,5:00 AM,60,0.125,Direct,,NoTOU
3/15/2015,6:00 AM,60,0.12,Direct,,NoTOU
3/15/2015,7:00 AM,60,0.185,Direct,,NoTOU
3/15/2015,8:00 AM,60,0.425,Direct,,NoTOU
3/15/2015,9:00 AM,60,0.105,Direct,,NoTOU
3/15/2015,10:00 AM,60,0.24,Direct,,NoTOU
3/15/2015,11:00 AM,60,0.125,Direct,,NoTOU
3/15/2015,12:00 PM,60,0.135,Direct,,NoTOU
3/15/2015,1:00 PM,60,0.12,Direct,,NoTOU
3/15/2015,2:00 PM,60,0.105,Direct,,NoTOU
3/15/2015,3:00 PM,60,0.18,Direct,,NoTOU
3/15/2015,4:00 PM,60,0.205,Direct,,NoTOU
3/15/2015,5:00 PM,60,0.175,Direct,,NoTOU
3/15/2015,6:00 PM,60,0.32,Direct,,NoTOU
3/15/2015,7:00 PM,60,0.22,Direct,,NoTOU
3/15/2015,8:00 PM,60,0.225,Direct,,NoTOU
3/15/2015,9:00 PM,60,0.225,Direct,,NoTOU
3/15/2015,10:00 PM,60,0.39,Direct,,NoTOU
3/15/2015,11:00 PM,60,0.22,Direct,,NoTOU
3/16/2015,12:00 AM,60,0.19,Direct,,NoTOU
3/16/2015,1:00 AM,60,0.155,Direct,,NoTOU
3/16/2015,2:00 AM,60,0.115,Direct,,NoTOU
3/16/2015,3:00 AM,60,0.135,Direct,,NoTOU
3/16/2015,4:00 AM,60,0.115,Direct,,NoTOU
3/16/2015,5:00 AM,60,0.115,Direct,,NoTOU
3/16/2015,6:00 AM,60,0.105,Direct,,NoTOU
3/16/2015,7:00 AM,60,0.28,Direct,,NoTOU
3/16/2015,8:00 AM,60,0.345,Direct,,NoTOU
3/16/2015,9:00 AM,60,0.135,Direct,,NoTOU
3/16/2015,10:00 AM,60,0.135,Direct,,NoTOU
3/16/2015,11:00 AM,60,0.11,Direct,,NoTOU
3/16/2015,12:00 PM,60,0.105,Direct,,NoTOU
3/16/2015,1:00 PM,60,0.12,Direct,,NoTOU
3/16/2015,2:00 PM,60,0.1,Direct,,NoTOU
3/16/2015,3:00 PM,60,0.125,Direct,,NoTOU
3/16/2015,4:00 PM,60,0.105,Direct,,NoTOU
3/16/2015,5:00 PM,60,0.125,Direct,,NoTOU
3/16/2015,6:00 PM,60,0.185,Direct,,NoTOU
3/16/2015,7:00 PM,60,0.155,Direct,,NoTOU
3/16/2015,8:00 PM,60,0.15,Direct,,NoTOU
3/16/2015,9:00 PM,60,0.12,Direct,,NoTOU
3/16/2015,10:00 PM,60,0.43,Direct,,NoTOU
3/16/2015,11:00 PM,60,0.255,Direct,,NoTOU
3/17/2015,12:00 AM,60,0.135,Direct,,NoTOU
3/17/2015,1:00 AM,60,0.12,Direct,,NoTOU
3/17/2015,2:00 AM,60,0.135,Direct,,NoTOU
3/17/2015,3:00 AM,60,0.22,Direct,,NoTOU
3/17/2015,4:00 AM,60,0.145,Direct,,NoTOU
3/17/2015,5:00 AM,60,0.145,Direct,,NoTOU
3/17/2015,6:00 AM,60,0.12,Direct,,NoTOU
3/17/2015,7:00 AM,60,0.115,Direct,,NoTOU
3/17/2015,8:00 AM,60,0.28,Direct,,NoTOU
3/17/2015,9:00 AM,60,0.135,Direct,,NoTOU
3/17/2015,10:00 AM,60,0.09,Direct,,NoTOU
3/17/2015,11:00 AM,60,0.09,Direct,,NoTOU
3/17/2015,12:00 PM,60,0.105,Direct,,NoTOU
3/17/2015,1:00 PM,60,0.1,Direct,,NoTOU
3/17/2015,2:00 PM,60,0.115,Direct,,NoTOU
3/17/2015,3:00 PM,60,0.155,Direct,,NoTOU
3/17/2015,4:00 PM,60,0.115,Direct,,NoTOU
3/17/2015,5:00 PM,60,0.125,Direct,,NoTOU
3/17/2015,6:00 PM,60,0.335,Direct,,NoTOU
3/17/2015,7:00 PM,60,0.295,Direct,,NoTOU
3/17/2015,8:00 PM,60,0.36,Direct,,NoTOU
3/17/2015,9:00 PM,60,0.525,Direct,,NoTOU
3/17/2015,10:00 PM,60,0.86,Direct,,NoTOU
3/17/2015,11:00 PM,60,0.87,Direct,,NoTOU
3/18/2015,12:00 AM,60,0.17,Direct,,NoTOU
3/18/2015,1:00 AM,60,0.155,Direct,,NoTOU
3/18/2015,2:00 AM,60,0.15,Direct,,NoTOU
3/18/2015,3:00 AM,60,0.145,Direct,,NoTOU
3/18/2015,4:00 AM,60,0.12,Direct,,NoTOU
3/18/2015,5:00 AM,60,0.135,Direct,,NoTOU
3/18/2015,6:00 AM,60,0.125,Direct,,NoTOU
3/18/2015,7:00 AM,60,0.285,Direct,,NoTOU
3/18/2015,8:00 AM,60,0.165,Direct,,NoTOU
3/18/2015,9:00 AM,60,0.16,Direct,,NoTOU
3/18/2015,10:00 AM,60,0.11,Direct,,NoTOU
3/18/2015,11:00 AM,60,0.1,Direct,,NoTOU
3/18/2015,12:00 PM,60,0.11,Direct,,NoTOU
3/18/2015,1:00 PM,60,0.1,Direct,,NoTOU
3/18/2015,2:00 PM,60,0.11,Direct,,NoTOU
3/18/2015,3:00 PM,60,0.105,Direct,,NoTOU
3/18/2015,4:00 PM,60,0.105,Direct,,NoTOU
3/18/2015,5:00 PM,60,0.15,Direct,,NoTOU
3/18/2015,6:00 PM,60,0.265,Direct,,NoTOU
3/18/2015,7:00 PM,60,0.66,Direct,,NoTOU
3/18/2015,8:00 PM,60,3.19,Direct,,NoTOU
3/18/2015,9:00 PM,60,0.635,Direct,,NoTOU
3/18/2015,10:00 PM,60,4.24,Direct,,NoTOU
3/18/2015,11:00 PM,60,0.42,Direct,,NoTOU
3/19/2015,12:00 AM,60,0.13,Direct,,NoTOU
3/19/2015,1:00 AM,60,0.135,Direct,,NoTOU
3/19/2015,2:00 AM,60,0.12,Direct,,NoTOU
3/19/2015,3:00 AM,60,0.115,Direct,,NoTOU
3/19/2015,4:00 AM,60,0.115,Direct,,NoTOU
3/19/2015,5:00 AM,60,0.175,Direct,,NoTOU
3/19/2015,6:00 AM,60,0.13,Direct,,NoTOU
3/19/2015,7:00 AM,60,0.28,Direct,,NoTOU
3/19/2015,8:00 AM,60,0.115,Direct,,NoTOU
3/19/2015,9:00 AM,60,0.1,Direct,,NoTOU
3/19/2015,10:00 AM,60,0.095,Direct,,NoTOU
3/19/2015,11:00 AM,60,0.095,Direct,,NoTOU
3/19/2015,12:00 PM,60,0.085,Direct,,NoTOU
3/19/2015,1:00 PM,60,0.12,Direct,,NoTOU
3/19/2015,2:00 PM,60,0.09,Direct,,NoTOU
3/19/2015,3:00 PM,60,0.11,Direct,,NoTOU
3/19/2015,4:00 PM,60,0.225,Direct,,NoTOU
3/19/2015,5:00 PM,60,0.78,Direct,,NoTOU
3/19/2015,6:00 PM,60,0.16,Direct,,NoTOU
3/19/2015,7:00 PM,60,0.125,Direct,,NoTOU
3/19/2015,8:00 PM,60,0.145,Direct,,NoTOU
3/19/2015,9:00 PM,60,0.12,Direct,,NoTOU
3/19/2015,10:00 PM,60,0.135,Direct,,NoTOU
3/19/2015,11:00 PM,60,0.115,Direct,,NoTOU
3/20/2015,12:00 AM,60,0.135,Direct,,NoTOU
3/20/2015,1:00 AM,60,0.105,Direct,,NoTOU
3/20/2015,2:00 AM,60,0.175,Direct,,NoTOU
3/20/2015,3:00 AM,60,0.12,Direct,,NoTOU
3/20/2015,4:00 AM,60,0.115,Direct,,NoTOU
3/20/2015,5:00 AM,60,0.115,Direct,,NoTOU
3/20/2015,6:00 AM,60,0.115,Direct,,NoTOU
3/20/2015,7:00 AM,60,0.105,Direct,,NoTOU
3/20/2015,8:00 AM,60,0.095,Direct,,NoTOU
3/20/2015,9:00 AM,60,0.09,Direct,,NoTOU
3/20/2015,10:00 AM,60,0.095,Direct,,NoTOU
3/20/2015,11:00 AM,60,0.095,Direct,,NoTOU
3/20/2015,12:00 PM,60,0.095,Direct,,NoTOU
3/20/2015,1:00 PM,60,0.095,Direct,,NoTOU
3/20/2015,2:00 PM,60,0.085,Direct,,NoTOU
3/20/2015,3:00 PM,60,0.11,Direct,,NoTOU
3/20/2015,4:00 PM,60,0.095,Direct,,NoTOU
3/20/2015,5:00 PM,60,0.115,Direct,,NoTOU
3/20/2015,6:00 PM,60,0.105,Direct,,NoTOU
3/20/2015,7:00 PM,60,0.135,Direct,,NoTOU
3/20/2015,8:00 PM,60,0.115,Direct,,NoTOU
3/20/2015,9:00 PM,60,0.135,Direct,,NoTOU
3/20/2015,10:00 PM,60,0.115,Direct,,NoTOU
3/20/2015,11:00 PM,60,0.125,Direct,,NoTOU
3/21/2015,12:00 AM,60,0.12,Direct,,NoTOU
3/21/2015,1:00 AM,60,0.115,Direct,,NoTOU
3/21/2015,2:00 AM,60,0.1,Direct,,NoTOU
3/21/2015,3:00 AM,60,0.115,Direct,,NoTOU
3/21/2015,4:00 AM,60,0.115,Direct,,NoTOU
3/21/2015,5:00 AM,60,0.115,Direct,,NoTOU
3/21/2015,6:00 AM,60,0.11,Direct,,NoTOU
3/21/2015,7:00 AM,60,0.155,Direct,,NoTOU
3/21/2015,8:00 AM,60,0.16,Direct,,NoTOU
3/21/2015,9:00 AM,60,0.09,Direct,,NoTOU
3/21/2015,10:00 AM,60,0.105,Direct,,NoTOU
3/21/2015,11:00 AM,60,0.1,Direct,,NoTOU
3/21/2015,12:00 PM,60,0.115,Direct,,NoTOU
3/21/2015,1:00 PM,60,0.09,Direct,,NoTOU
3/21/2015,2:00 PM,60,0.12,Direct,,NoTOU
3/21/2015,3:00 PM,60,0.09,Direct,,NoTOU
3/21/2015,4:00 PM,60,0.12,Direct,,NoTOU
3/21/2015,5:00 PM,60,0.095,Direct,,NoTOU
3/21/2015,6:00 PM,60,0.13,Direct,,NoTOU
3/21/2015,7:00 PM,60,0.115,Direct,,NoTOU
3/21/2015,8:00 PM,60,0.135,Direct,,NoTOU
3/21/2015,9:00 PM,60,0.12,Direct,,NoTOU
3/21/2015,10:00 PM,60,0.135,Direct,,NoTOU
3/21/2015,11:00 PM,60,0.11,Direct,,NoTOU
3/22/2015,12:00 AM,60,0.13,Direct,,NoTOU
3/22/2015,1:00 AM,60,0.11,Direct,,NoTOU
3/22/2015,2:00 AM,60,0.13,Direct,,NoTOU
3/22/2015,3:00 AM,60,0.11,Direct,,NoTOU
3/22/2015,4:00 AM,60,0.11,Direct,,NoTOU
3/22/2015,5:00 AM,60,0.11,Direct,,NoTOU
3/22/2015,6:00 AM,60,0.11,Direct,,NoTOU
3/22/2015,7:00 AM,60,0.1,Direct,,NoTOU
3/22/2015,8:00 AM,60,0.09,Direct,,NoTOU
3/22/2015,9:00 AM,60,0.09,Direct,,NoTOU
3/22/2015,10:00 AM,60,0.095,Direct,,NoTOU
3/22/2015,11:00 AM,60,0.095,Direct,,NoTOU
3/22/2015,12:00 PM,60,0.145,Direct,,NoTOU
3/22/2015,1:00 PM,60,0.095,Direct,,NoTOU
3/22/2015,2:00 PM,60,0.105,Direct,,NoTOU
3/22/2015,3:00 PM,60,0.105,Direct,,NoTOU
3/22/2015,4:00 PM,60,0.105,Direct,,NoTOU
3/22/2015,5:00 PM,60,0.105,Direct,,NoTOU
3/22/2015,6:00 PM,60,0.11,Direct,,NoTOU
3/22/2015,7:00 PM,60,0.125,Direct,,NoTOU
3/22/2015,8:00 PM,60,0.125,Direct,,NoTOU
3/22/2015,9:00 PM,60,0.29,Direct,,NoTOU
3/22/2015,10:00 PM,60,0.385,Direct,,NoTOU
