Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
7,17,11,732,262,25,5.2,991.048,47.268,"2,334.351","2,244.717"
7,17,12,727,262,26.1,5.7,"1,004.967",47.69,"2,362.075","2,271.203"
7,17,13,713,251,26.1,6.2,952.31,45.634,"2,262.027","2,175.582"
7,17,14,669,230,25,6.2,821.538,41.856,"1,986.766","1,911.915"
7,17,15,598,197,25,5.2,634.002,39.398,"1,542.383","1,484.433"
7,17,16,477,151,25,4.6,404.212,34.691,984.353,944.448
7,17,17,273,94,23.9,4.6,175.464,27.623,417.254,392.064
7,17,18,24,32,22.2,3.1,32.58,21.929,83.832,65.588
7,17,19,0,0,21.7,3.6,0,21.7,0,0
7,17,20,0,0,21.1,3.1,0,21.1,0,0
7,17,21,0,0,21.1,3.1,0,21.1,0,0
7,17,22,0,0,21.1,2.1,0,21.1,0,0
7,17,23,0,0,20.6,2.1,0,20.6,0,0
7,18,0,0,0,20.6,2.6,0,20.6,0,0
7,18,1,0,0,20,1.5,0,20,0,0
7,18,2,0,0,19.4,4.1,0,19.4,0,0
7,18,3,0,0,18.9,2.6,0,18.9,0,0
7,18,4,0,0,18.9,2.1,0,18.9,0,0
7,18,5,4,29,19.4,2.1,27.675,18.092,75.177,57.095
7,18,6,8,126,20.6,2.1,117.116,22.244,310.789,287.954
7,18,7,734,87,22.2,2.1,359.845,31.631,836.47,800.755
7,18,8,823,104,23.3,3.1,588.146,38.544,"1,413.005","1,359.554"
7,18,9,599,239,22.2,5.7,697.803,36.644,"1,727.426","1,662.711"
7,18,10,615,232,22.2,3.1,792.226,43.793,"1,898.596","1,827.277"
7,18,11,895,131,22.8,1.5,"1,011.695",55.908,"2,274.867","2,187.86"
7,18,12,886,130,23.9,3.6,"1,020.81",50.841,"2,359.528","2,268.77"
7,18,13,877,125,25,3.1,972.341,51.997,"2,233.013","2,147.831"
7,18,14,349,293,23.3,5.2,602.844,37.328,"1,492.344","1,436.156"
7,18,15,572,163,23.9,2.6,581.46,40.663,"1,405.052","1,351.871"
7,18,16,385,146,25,3.6,351.929,34.268,860.762,824.375
7,18,17,101,80,23.3,3.6,109.238,25.618,272.107,250.095
7,18,18,22,32,23.3,2.6,32.452,22.805,83.403,65.166
7,18,19,0,0,22.8,2.1,0,22.8,0,0
7,18,20,0,0,22.8,1.5,0,22.8,0,0
7,18,21,0,0,22.2,2.6,0,22.2,0,0
7,18,22,0,0,22.8,0,0,22.8,0,0
7,18,23,0,0,23.3,0,0,23.3,0,0
7,19,0,0,0,22.2,2.6,0,22.2,0,0
7,19,1,0,0,22.2,0,0,22.2,0,0
7,19,2,0,0,22.2,1,0,22.2,0,0
7,19,3,0,0,22.2,2.6,0,22.2,0,0
7,19,4,0,0,22.2,1.5,0,22.2,0,0
7,19,5,1,24,22.2,2.6,23.012,20.949,61.698,43.87
7,19,6,10,122,22.8,2.6,113.982,24.305,299.218,276.631
7,19,7,8,193,24.4,2.6,184.957,28.343,478.078,451.484
7,19,8,7,265,25,2.1,256.627,31.687,653.647,622.767
7,19,9,218,327,26.1,4.6,486.636,36.783,"1,206.513","1,159.848"
7,19,10,837,221,27.2,3.6,978.98,51.594,"2,251.606","2,165.615"
7,19,11,401,364,28.3,3.6,767.993,48.954,"1,792.999","1,725.793"
7,19,12,764,176,27.2,3.6,951.514,51.706,"2,189.188","2,105.894"
7,19,13,697,214,28.3,3.1,900.013,53.178,"2,053.851","1,976.254"
7,19,14,127,291,28.9,3.1,404.504,41.093,983.097,943.229
7,19,15,187,239,27.2,4.1,374.085,36.095,928.83,890.527
7,19,16,475,145,26.1,3.6,397.203,35.892,961.14,921.909
7,19,17,264,79,25,3.1,159.901,29.046,375.471,351.22
7,19,18,97,30,23.9,2.6,36.912,23.759,85.101,66.832
7,19,19,0,0,24.4,1.5,0,24.4,0,0
7,19,20,0,0,23.9,3.1,0,23.9,0,0
7,19,21,0,0,23.9,2.6,0,23.9,0,0
7,19,22,0,0,23.9,2.1,0,23.9,0,0
7,19,23,0,0,24.4,3.1,0,24.4,0,0
7,20,0,0,0,23.9,2.1,0,23.9,0,0
7,20,1,0,0,23.9,1.5,0,23.9,0,0
7,20,2,0,0,22.8,2.1,0,22.8,0,0
7,20,3,0,0,22.8,1.5,0,22.8,0,0
7,20,4,1,0,22.8,2.1,0,22.8,0,0
7,20,5,101,36,22.8,2.1,29.682,21.678,79.314,61.155
7,20,6,327,114,25,0,147.151,29.406,326.545,303.37
7,20,7,660,88,27.2,1.5,330.072,36.764,749.234,715.874
7,20,8,741,124,28.3,2.6,558.431,43.433,"1,310.255","1,260.241"
7,20,9,782,113,28.9,3.6,714.754,47.083,"1,675.373","1,612.6"
7,20,10,835,139,28.9,3.6,893.685,51.832,"2,052.618","1,975.071"
7,20,11,858,143,29.4,4.1,987.551,54.003,"2,243.852","2,158.199"
7,20,12,856,142,29.4,6.2,"1,003.292",49.941,"2,330.204","2,240.755"
7,20,13,843,139,28.9,5.7,954.472,49.506,"2,221.399","2,136.719"
7,20,14,815,129,27.2,6.2,841.564,44.483,"2,007.275","1,931.59"
7,20,15,751,109,26.7,5.7,651.14,40.733,"1,570.535","1,511.581"
7,20,16,423,130,26.1,6.2,355.184,33.199,871.018,834.347
7,20,17,327,93,26.1,5.7,192.385,29.613,449.162,423.241
7,20,18,79,33,25.6,3.6,38.489,25.624,90.787,72.41
7,20,19,0,0,24.4,1.5,0,24.4,0,0
7,20,20,0,0,23.9,3.1,0,23.9,0,0
7,20,21,0,0,23.3,3.1,0,23.3,0,0
7,20,22,0,0,22.8,2.6,0,22.8,0,0
7,20,23,0,0,22.8,2.6,0,22.8,0,0
7,21,0,0,0,22.8,2.6,0,22.8,0,0
7,21,1,0,0,22.2,2.1,0,22.2,0,0
7,21,2,0,0,22.2,2.6,0,22.2,0,0
7,21,3,0,0,22.2,2.6,0,22.2,0,0
7,21,4,0,0,21.7,2.1,0,21.7,0,0
7,21,5,49,39,22.2,2.1,33.496,21.173,89.714,71.358
7,21,6,260,118,23.3,2.6,140.373,25.622,325.721,302.563
7,21,7,437,170,24.4,2.6,320.872,32.288,767.009,733.176
7,21,8,611,175,26.1,3.1,529.24,39.672,"1,269.71","1,221.019"
7,21,9,495,268,26.7,3.6,645.146,43.12,"1,546.374","1,488.282"
7,21,10,698,229,26.1,4.1,864.609,47.31,"2,034.419","1,957.622"
7,21,11,287,379,26.1,5.7,666.641,40.489,"1,626.166","1,565.201"
7,21,12,286,362,25.6,5.2,658.879,40.212,"1,609.564","1,549.203"
7,21,13,633,253,26.1,4.1,879.002,47.682,"2,065.674","1,987.587"
7,21,14,722,178,24.4,3.6,814.96,46.005,"1,928.856","1,856.334"
7,21,15,674,154,24.4,3.1,644.706,42.547,"1,542.166","1,484.223"
7,21,16,531,120,23.3,5.2,402.839,32.246,989.114,949.07
7,21,17,286,89,22.8,3.6,176.329,27.008,418.739,393.515
7,21,18,9,30,21.7,3.6,29.611,21.331,78.063,59.928
7,21,19,0,0,21.1,4.1,0,21.1,0,0
7,21,20,0,0,21.1,3.1,0,21.1,0,0
7,21,21,0,0,20.6,2.6,0,20.6,0,0
7,21,22,0,0,20.6,1.5,0,20.6,0,0
7,21,23,0,0,20.6,2.1,0,20.6,0,0
7,22,0,0,0,20.6,2.6,0,20.6,0,0
7,22,1,0,0,20.6,1.5,0,20.6,0,0
7,22,2,0,0,20.6,2.1,0,20.6,0,0
7,22,3,0,0,20.6,2.6,0,20.6,0,0
7,22,4,0,0,20.6,2.6,0,20.6,0,0
7,22,5,1,20,20.6,2.6,19.168,19.305,51.782,34.138
7,22,6,24,108,20.6,2.1,102.102,21.74,268.756,246.815
7,22,7,1,198,21.1,2.1,186.837,25.241,490.897,464.003
7,22,8,444,155,21.7,3.6,411.719,31.264,"1,031.064",989.785
7,22,9,619,225,22.2,4.1,699.769,38.962,"1,712.026","1,647.889"
7,22,10,902,93,23.3,4.1,909.214,45.76,"2,156.346","2,074.454"
7,22,11,723,194,23.3,3.1,911.874,48.527,"2,133.668","2,052.736"
7,22,12,819,175,23.3,4.1,"1,006.504",48.573,"2,354.7","2,264.157"
7,22,13,407,276,23.3,4.6,684.125,40.379,"1,669.537","1,606.98"
7,22,14,647,201,22.2,4.1,774.537,41.473,"1,876.715","1,806.258"
7,22,15,570,164,22.2,4.1,581.609,37.118,"1,430.74","1,376.684"
7,22,16,315,162,22.2,3.1,328.295,31.355,817.269,782.08
7,22,17,13,132,22.2,2.1,132.329,25.733,345.088,321.508
7,22,18,0,13,21.7,2.1,12.449,20.625,33.427,16.122
7,22,19,0,0,21.1,3.1,0,21.1,0,0
7,22,20,0,0,21.7,1.5,0,21.7,0,0
7,22,21,0,0,21.1,2.6,0,21.1,0,0
7,22,22,0,0,21.1,2.1,0,21.1,0,0
7,22,23,0,0,21.1,3.1,0,21.1,0,0
7,23,0,0,0,21.1,1.5,0,21.1,0,0
7,23,1,0,0,21.1,1.5,0,21.1,0,0
7,23,2,0,0,21.1,1.5,0,21.1,0,0
7,23,3,0,0,21.1,2.6,0,21.1,0,0
7,23,4,0,0,21.1,3.6,0,21.1,0,0
7,23,5,10,24,21.7,4.1,22.878,20.668,61.418,43.595
7,23,6,2,94,21.7,3.6,88.552,22.38,235.519,214.271
7,23,7,735,56,23.9,1.5,330.497,33.133,755.041,721.526
7,23,8,801,78,25,2.1,549.311,40.849,"1,302.623","1,252.859"
7,23,9,884,86,27.2,3.6,766.415,46.637,"1,800.026","1,732.551"
7,23,10,877,72,28.9,4.1,865.683,50.389,"2,003.565","1,928.031"
7,23,11,776,185,26.7,5.2,955.275,48.138,"2,239.804","2,154.327"
7,23,12,193,357,25.6,4.1,561.128,40.48,"1,368.915","1,316.953"
7,23,13,422,412,25,4.1,831.2,45.231,"1,978.648","1,904.126"
7,23,14,343,289,25.6,2.6,594.567,43.489,"1,426.631","1,372.715"
7,23,15,596,149,27.2,3.1,584.598,43.07,"1,394.947","1,342.109"
7,23,16,494,123,25.6,5.7,384.352,33.572,938.368,899.793
7,23,17,437,67,23.9,5.2,199.427,27.806,455.503,429.435
7,23,18,174,27,22.8,5.2,40.753,22.754,85.486,67.21
7,23,19,0,0,22.8,4.1,0,22.8,0,0
7,23,20,0,0,22.8,2.1,0,22.8,0,0
7,23,21,0,0,22.8,3.1,0,22.8,0,0
7,23,22,0,0,22.2,3.1,0,22.2,0,0
7,23,23,0,0,22.2,0,0,22.2,0,0
7,24,0,0,0,22.2,2.1,0,22.2,0,0
7,24,1,0,0,22.2,2.1,0,22.2,0,0
7,24,2,0,0,22.2,1.5,0,22.2,0,0
7,24,3,0,0,22.2,2.1,0,22.2,0,0
7,24,4,0,0,22.2,0,0,22.2,0,0
7,24,5,63,24,22.2,2.6,20.198,21.033,54.13,36.443
7,24,6,385,86,22.2,2.6,127.732,24.075,274.359,252.3
7,24,7,670,81,23.9,2.6,327.197,31.911,758.209,724.61
7,24,8,601,137,25,3.6,486.585,36.895,"1,181.819","1,135.933"
7,24,9,779,121,25,4.6,719.863,41.636,"1,735.594","1,670.571"
7,24,10,794,155,25,4.1,876.547,46.707,"2,068.824","1,990.607"
7,24,11,653,226,25,4.6,879.568,46.245,"2,082.902","2,004.099"
7,24,12,791,175,25,6.2,979.096,44.829,"2,335.905","2,246.201"
7,24,13,869,124,25,4.1,965.31,49.435,"2,247.465","2,161.655"
7,24,14,832,115,25,4.1,838.4,46.451,"1,979.292","1,904.744"
7,24,15,782,100,24.4,3.1,663.74,43.107,"1,581.267","1,521.928"
7,24,16,699,79,24.4,2.6,445.952,37.695,"1,058.688","1,016.584"
7,24,17,524,54,24.4,3.1,211.118,29.981,468.448,442.08
7,24,18,154,25,23.3,4.1,37.271,23.265,78.632,60.485
7,24,19,0,0,23.3,0,0,23.3,0,0
7,24,20,0,0,23.3,2.6,0,23.3,0,0
7,24,21,0,0,23.3,2.6,0,23.3,0,0
7,24,22,0,0,22.8,2.1,0,22.8,0,0
7,24,23,0,0,22.8,2.6,0,22.8,0,0
7,25,0,0,0,22.8,2.6,0,22.8,0,0
7,25,1,0,0,22.2,2.6,0,22.2,0,0
7,25,2,0,0,22.2,3.1,0,22.2,0,0
7,25,3,0,0,22.2,2.6,0,22.2,0,0
7,25,4,0,0,22.2,2.1,0,22.2,0,0
7,25,5,127,33,22.2,2.1,27.34,21.157,73.23,55.185
7,25,6,469,73,23.3,2.6,127.685,25.232,259.152,237.413
7,25,7,644,107,25,2.1,339.695,33.907,785.077,750.759
7,25,8,740,134,25.6,3.6,565.2,39.497,"1,353.064","1,301.632"
7,25,9,792,153,25.6,5.2,762.389,42.237,"1,832.919","1,764.173"
7,25,10,822,165,26.7,5.7,911.875,45.952,"2,160.72","2,078.642"
7,25,11,838,170,27.2,5.7,"1,001.762",48.583,"2,343.291","2,253.259"
7,25,12,834,170,26.7,3.6,"1,017.409",53.424,"2,319.187","2,230.226"
7,25,13,822,163,27.2,6.2,965.902,47.034,"2,277.547","2,190.423"
7,25,14,789,151,25.6,5.7,842.988,43.815,"2,017.792","1,941.677"
7,25,15,731,130,25,4.1,660.153,41.938,"1,583.134","1,523.728"
7,25,16,627,102,25,3.6,433.148,36.548,"1,037.443",995.974
7,25,17,432,67,23.9,5.2,197.54,27.873,450.986,425.022
7,25,18,83,27,22.8,3.6,33.232,22.624,77.454,59.33
7,25,19,0,0,22.8,4.1,0,22.8,0,0
7,25,20,0,0,22.2,3.6,0,22.2,0,0
7,25,21,0,0,22.2,3.6,0,22.2,0,0
7,25,22,0,0,22.2,3.6,0,22.2,0,0
7,25,23,0,0,22.2,4.1,0,22.2,0,0
7,26,0,0,0,21.7,2.1,0,21.7,0,0
7,26,1,0,0,21.7,1.5,0,21.7,0,0
7,26,2,0,0,21.7,2.1,0,21.7,0,0
7,26,3,0,0,21.1,2.1,0,21.1,0,0
7,26,4,0,0,21.1,2.1,0,21.1,0,0
7,26,5,3,31,21.7,3.1,29.086,20.802,78.035,59.899
7,26,6,16,123,22.2,3.1,115.197,23.674,302.349,279.695
7,26,7,500,157,23.9,3.6,331.337,31.209,790.142,755.688
7,26,8,712,146,24.4,4.6,560.092,36.949,"1,358.953","1,307.325"
7,26,9,767,167,24.4,6.7,756.8,38.6,"1,853.573","1,784.023"
7,26,10,797,180,24.4,6.7,904.252,41.706,"2,190.131","2,106.797"
7,26,11,817,185,24.4,6.7,996.39,43.681,"2,391.124","2,298.945"
7,26,12,815,185,24.4,7.2,"1,013.854",43.297,"2,438.05","2,343.74"
7,26,13,805,178,23.9,7.2,965.153,41.932,"2,336.673","2,246.935"
7,26,14,772,164,23.9,5.7,841.816,42.072,"2,033.174","1,956.429"
7,26,15,709,142,23.9,5.7,657.182,38.019,"1,607.931","1,547.629"
7,26,16,593,114,23.3,4.6,427.967,33.576,"1,041.823","1,000.224"
7,26,17,397,72,22.8,6.2,190.687,26.148,441.703,415.954
7,26,18,62,28,22.2,4.1,32.565,21.957,78.681,60.534
7,26,19,0,0,21.7,4.1,0,21.7,0,0
7,26,20,0,0,21.7,4.1,0,21.7,0,0
7,26,21,0,0,21.1,3.1,0,21.1,0,0
7,26,22,0,0,21.1,2.1,0,21.1,0,0
7,26,23,0,0,21.1,1,0,21.1,0,0
7,27,0,0,0,21.1,3.1,0,21.1,0,0
7,27,1,0,0,21.1,4.1,0,21.1,0,0
7,27,2,0,0,21.1,4.1,0,21.1,0,0
7,27,3,0,0,21.1,2.6,0,21.1,0,0
7,27,4,0,0,21.1,2.6,0,21.1,0,0
7,27,5,0,21,21.1,2.6,20.131,19.861,54.243,36.554
7,27,6,0,94,21.1,3.1,88.137,21.768,235.411,214.165
7,27,7,517,157,22.8,4.1,337.415,29.867,808.857,773.896
7,27,8,755,124,23.3,4.1,565.029,36.615,"1,371.499","1,319.451"
7,27,9,573,180,23.9,4.6,621.091,38.439,"1,523.17","1,465.9"
7,27,10,790,152,24.4,6.2,870.441,41.632,"2,108.978","2,029.086"
7,27,11,804,164,24.4,6.2,962.891,43.889,"2,308.258","2,219.781"
7,27,12,747,208,24.4,6.7,969.014,43.258,"2,330.687","2,241.216"
7,27,13,772,154,23.9,5.2,909.102,44.549,"2,171.56","2,089.02"
7,27,14,609,218,24.4,6.2,760.175,39.962,"1,856.243","1,786.588"
7,27,15,579,163,23.9,3.6,587.139,39.589,"1,426.413","1,372.504"
7,27,16,484,143,22.8,3.1,399.366,33.855,975.328,935.686
7,27,17,289,96,22.2,5.2,181.353,25.705,433.69,408.125
7,27,18,30,27,21.7,4.1,28.759,21.321,72.976,54.936
7,27,19,0,0,21.1,5.2,0,21.1,0,0
7,27,20,0,0,21.1,2.6,0,21.1,0,0
7,27,21,0,0,21.1,4.1,0,21.1,0,0
7,27,22,0,0,21.1,4.1,0,21.1,0,0
7,27,23,0,0,20.6,2.1,0,20.6,0,0
7,28,0,0,0,21.1,2.6,0,21.1,0,0
7,28,1,0,0,20.6,3.1,0,20.6,0,0
7,28,2,0,0,21.1,2.6,0,21.1,0,0
7,28,3,0,0,20.6,3.1,0,20.6,0,0
7,28,4,0,0,20.6,0,0,20.6,0,0
7,28,5,15,39,20.6,3.1,34.465,19.801,92.894,74.477
7,28,6,53,95,20.6,2.6,94.86,21.536,244.892,223.45
7,28,7,201,223,22.8,2.6,280.891,29.364,700.993,668.897
7,28,8,255,283,23.3,2.6,419.636,34.464,"1,043.347","1,001.702"
7,28,9,306,334,23.3,4.1,561.877,36.765,"1,392.401","1,339.649"
7,28,10,94,302,22.8,4.1,384.331,32.356,975.95,936.29
7,28,11,328,407,23.3,4.1,736.849,40.859,"1,794.063","1,726.817"
7,28,12,344,486,23.9,3.6,845.321,45.854,"2,006.048","1,930.413"
7,28,13,6,354,22.8,3.6,352.269,32.876,892.507,855.233
7,28,14,12,341,21.7,2.1,344.658,31.701,878.174,841.302
7,28,15,13,289,22.2,2.6,292.54,30.051,751.109,717.699
7,28,16,92,192,21.7,4.1,237.714,26.876,613.67,583.797
7,28,17,17,61,21.1,3.6,64.316,21.829,169.224,149.321
7,28,18,1,20,21.1,2.1,19.258,19.894,51.749,34.106
7,28,19,0,0,21.1,1.5,0,21.1,0,0
7,28,20,0,0,21.1,2.6,0,21.1,0,0
7,28,21,0,0,21.1,2.6,0,21.1,0,0
7,28,22,0,0,20.6,3.1,0,20.6,0,0
7,28,23,0,0,20.6,3.1,0,20.6,0,0
7,29,0,0,0,20.6,3.6,0,20.6,0,0
7,29,1,0,0,20.6,2.6,0,20.6,0,0
7,29,2,0,0,20.6,2.1,0,20.6,0,0
7,29,3,0,0,20.6,2.6,0,20.6,0,0
7,29,4,0,0,20.6,0,0,20.6,0,0
7,29,5,0,19,20.6,3.1,18.209,19.316,49.187,31.592
7,29,6,5,91,20.6,3.1,86.136,21.192,229.853,208.722
7,29,7,4,151,21.1,3.6,144.894,23.448,383.528,359.098
7,29,8,6,305,21.1,3.1,293.798,27.822,762.449,728.738
7,29,9,2,322,22.2,4.6,311.298,28.803,804.357,769.518
7,29,10,125,383,22.2,3.6,492.366,34.193,"1,239.098","1,191.394"
7,29,11,208,345,22.8,3.6,556.621,36.949,"1,382.17","1,329.762"
7,29,12,66,386,22.8,4.1,451.302,33.971,"1,137.313","1,092.814"
7,29,13,118,389,22.8,4.1,510.32,35.109,"1,278.776","1,229.792"
7,29,14,138,190,21.1,3.6,316.831,29.242,816.212,781.051
7,29,15,22,116,20.6,2.6,129.415,23.681,342.09,318.576
7,29,16,2,175,20.6,2.1,171.5,24.389,452.373,426.378
7,29,17,4,62,21.1,2.6,60.764,21.617,161.819,142.063
7,29,18,0,22,20.6,2.6,21.098,19.49,56.947,39.208
7,29,19,0,0,20.6,2.6,0,20.6,0,0
7,29,20,0,0,20.6,2.1,0,20.6,0,0
7,29,21,0,0,20.6,2.6,0,20.6,0,0
7,29,22,0,0,20.6,3.1,0,20.6,0,0
7,29,23,0,0,20.6,3.6,0,20.6,0,0
7,30,0,0,0,20.6,2.6,0,20.6,0,0
7,30,1,0,0,20.6,2.6,0,20.6,0,0
7,30,2,0,0,20,3.1,0,20,0,0
7,30,3,0,0,20,2.1,0,20,0,0
7,30,4,0,0,20,2.6,0,20,0,0
7,30,5,1,17,20,3.1,16.288,18.651,44.132,26.63
7,30,6,2,99,19.4,3.1,92.647,20.135,248.995,227.468
7,30,7,2,128,20,3.6,122.807,21.767,327.777,304.575
7,30,8,0,287,20.6,3.1,273.437,26.688,713.704,681.277
7,30,9,2,373,21.7,3.6,360.359,30.221,924.811,886.623
7,30,10,1,422,21.7,3.6,410.324,31.764,"1,045.24","1,003.539"
7,30,11,1,469,22.2,4.1,459.491,33.162,"1,162.544","1,117.261"
7,30,12,2,484,22.2,3.1,477.71,34.893,"1,198.416","1,152.007"
7,30,13,136,358,22.2,3.1,495.949,35.432,"1,240.765","1,193.008"
7,30,14,184,295,22.8,3.6,458.93,34.507,"1,152.512","1,107.542"
7,30,15,169,221,22.8,3.6,343.774,31.478,873.13,836.4
7,30,16,100,200,22.2,3.6,250.099,28.117,641.586,611.012
7,30,17,150,119,21.7,3.6,162.585,25.048,405.73,380.801
7,30,18,40,25,21.1,2.1,27.657,20.621,68.895,50.932
7,30,19,0,0,21.1,3.1,0,21.1,0,0
7,30,20,0,0,21.1,2.6,0,21.1,0,0
7,30,21,0,0,20.6,2.1,0,20.6,0,0
7,30,22,0,0,20.6,2.1,0,20.6,0,0
7,30,23,0,0,20.6,1.5,0,20.6,0,0
7,31,0,0,0,20.6,1.5,0,20.6,0,0
7,31,1,0,0,20.6,0,0,20.6,0,0
7,31,2,0,0,20,2.1,0,20,0,0
7,31,3,0,0,20,1.5,0,20,0,0
7,31,4,0,0,20.6,0,0,20.6,0,0
7,31,5,0,17,20.6,2.6,16.288,19.212,44.019,26.519
7,31,6,10,91,21.1,2.6,86.741,21.739,230.072,208.937
7,31,7,10,179,21.1,0,172.852,27.373,448.546,422.639
7,31,8,5,255,21.7,2.6,246.29,27.571,639.922,609.39
7,31,9,7,290,21.7,3.6,284.452,28.189,737.076,704.037
7,31,10,114,394,22.8,3.6,493.646,34.743,"1,238.993","1,191.293"
7,31,11,80,342,23.3,4.1,417.165,33.466,"1,053.867","1,011.908"
7,31,12,418,353,23.9,4.1,791.285,42.83,"1,907.403","1,835.734"
7,31,13,137,388,24.4,3.6,527.92,38.706,"1,299.391","1,249.734"
7,31,14,550,287,23.9,4.6,778.249,41.972,"1,881.423","1,810.781"
7,31,15,247,315,23.9,4.6,495.617,36.062,"1,230.719","1,183.284"
7,31,16,143,222,22.8,4.1,298.317,30.065,756.544,722.99
7,31,17,129,76,22.2,4.1,114.722,24.338,283.803,261.544
7,31,18,17,27,21.5,4.2,27.437,20.888,71.3,53.292
7,31,19,0,0,20.9,3.4,0,20.9,0,0
7,31,20,0,0,20.7,2.8,0,20.7,0,0
7,31,21,0,0,20.6,2.6,0,20.6,0,0
7,31,22,0,0,20.5,2.3,0,20.5,0,0
7,31,23,0,0,20.4,1.9,0,20.4,0,0
8,1,0,0,0,20.1,1.7,0,20.1,0,0
8,1,1,0,0,20,1.6,0,20,0,0
8,1,2,0,0,19.9,1.5,0,19.9,0,0
8,1,3,0,0,19.8,1.6,0,19.8,0,0
8,1,4,0,0,20.1,2.4,0,20.1,0,0
8,1,5,6,27,20,2.1,25.603,18.78,69.331,51.359
8,1,6,14,68,20.6,1.5,65.963,20.63,174.807,154.793
8,1,7,671,87,22.8,1,328.689,32.719,757.709,724.124
8,1,8,816,98,23.3,4.1,574.729,36.825,"1,391.127","1,338.418"
8,1,9,851,112,23.3,3.1,766.347,43.819,"1,826.744","1,758.237"
8,1,10,895,121,23.9,4.1,931.945,47.048,"2,195.536","2,111.97"
8,1,11,894,125,23.9,4.1,"1,008.204",49.243,"2,350.129","2,259.791"
8,1,12,896,124,23.9,5.2,"1,028.589",47.196,"2,423.894","2,330.229"
8,1,13,888,120,23.3,4.6,980.725,47.212,"2,310.316","2,221.748"
8,1,14,862,110,23.9,3.6,858.993,46.872,"2,023.359","1,947.016"
8,1,15,718,105,22.8,3.1,622.67,40.555,"1,502.907","1,446.35"
8,1,16,689,72,21.7,5.2,430.594,31.181,"1,053.553","1,011.603"
8,1,17,492,52,20.6,3.6,196.628,25.393,444.157,418.351
8,1,18,116,22,19.4,2.6,31.568,19.125,69.645,51.668
8,1,19,0,0,19.4,2.1,0,19.4,0,0
8,1,20,0,0,19.4,3.6,0,19.4,0,0
8,1,21,0,0,19.4,2.6,0,19.4,0,0
8,1,22,0,0,19.4,3.1,0,19.4,0,0
8,1,23,0,0,18.9,2.6,0,18.9,0,0
8,2,0,0,0,18.9,1,0,18.9,0,0
8,2,1,0,0,18.9,1,0,18.9,0,0
8,2,2,0,0,18.9,1,0,18.9,0,0
8,2,3,0,0,18.9,1,0,18.9,0,0
8,2,4,0,0,19.4,2.6,0,19.4,0,0
8,2,5,1,14,19.4,2.1,13.408,17.797,36.471,19.11
8,2,6,1,76,20,2.1,72.198,20.165,194.105,173.703
8,2,7,2,181,20.6,1.5,171.731,24.476,452.701,426.698
8,2,8,147,322,21.7,3.1,392.622,31.17,996.178,955.928
8,2,9,812,139,22.8,4.1,764.38,41.043,"1,848.622","1,779.265"
8,2,10,841,150,23.3,4.6,915.701,45.094,"2,179.467","2,096.59"
8,2,11,847,155,24.4,5.2,991.755,46.713,"2,342.822","2,252.81"
8,2,12,863,154,24.4,5.7,"1,025.673",46.403,"2,427.085","2,333.275"
8,2,13,845,148,24.4,5.7,973.893,45.406,"2,315.988","2,227.169"
8,2,14,810,137,23.3,5.2,846.641,42.61,"2,038.97","1,961.987"
8,2,15,576,178,22.2,6.2,599.712,34.444,"1,494.886","1,438.61"
8,2,16,488,112,21.7,4.6,370.541,30.466,916.722,878.764
8,2,17,419,75,21.1,2.6,197.664,26.355,455.361,429.296
8,2,18,37,21,20,2.6,23.555,19.51,58.569,40.799
8,2,19,0,0,19.4,2.1,0,19.4,0,0
8,2,20,0,0,19.4,3.1,0,19.4,0,0
8,2,21,0,0,18.9,2.6,0,18.9,0,0
8,2,22,0,0,18.9,2.1,0,18.9,0,0
8,2,23,0,0,19.4,2.6,0,19.4,0,0
8,3,0,0,0,19.4,1.5,0,19.4,0,0
8,3,1,0,0,19.4,2.1,0,19.4,0,0
8,3,2,0,0,18.9,2.1,0,18.9,0,0
8,3,3,0,0,19.4,1,0,19.4,0,0
8,3,4,0,0,19.4,1.5,0,19.4,0,0
8,3,5,1,20,19.4,2.1,19.172,17.939,52.117,34.467
8,3,6,0,71,20,2.1,67.556,20.048,181.878,161.722
8,3,7,3,210,20.6,1.5,198.482,25.343,521.013,493.403
8,3,8,469,204,21.7,3.6,471.66,32.825,"1,173.583","1,127.955"
8,3,9,839,98,22.8,3.6,743.465,41.527,"1,792.957","1,725.752"
8,3,10,844,122,23.9,3.6,887.206,46.888,"2,091.913","2,012.734"
8,3,11,898,113,23.9,4.1,"1,000.594",48.953,"2,335.981","2,246.275"
8,3,12,906,112,24.4,4.1,"1,026.805",50.33,"2,379.897","2,288.224"
8,3,13,890,108,23.9,4.6,970.352,47.571,"2,281.562","2,194.261"
8,3,14,732,100,23.9,3.1,736.75,44.888,"1,753.454","1,687.756"
8,3,15,793,86,23.3,4.1,652.049,39.786,"1,578.925","1,519.669"
8,3,16,665,81,21.1,3.6,427.126,32.485,"1,039.349",997.823
8,3,17,539,47,20.6,3.6,203.482,25.559,454.481,428.437
8,3,18,59,25,20,3.1,29.519,19.688,71.625,53.61
8,3,19,0,0,19.4,2.6,0,19.4,0,0
8,3,20,0,0,19.4,2.1,0,19.4,0,0
8,3,21,0,0,19.4,1.5,0,19.4,0,0
